506813730609704961|229497444| No caminar, que la combi se detenga donde sea, quejarse de que nadie hace algo por el transporte, eso quiere la gente #CorredorAzul  D:||2010-12-22 15:15:21|0|0|0
506813646421635073|477374007| #CorredorAzul Es terrible desde SJL llegar al corredor que está repleto y las puertas no funcionan porque los carros son muy antigüos #bad||2012-01-29 03:59:00|0|0|0
506813625148112896|386291893| “@Romacri22: MT @noticias_tvperu: #CorredorAzul 9:25 am, así lucen las largas colas en paradero de Amancaes. http://t.co/VfsPWdILbi”||2011-10-07 00:35:42|0|0|0
506813444113571840|65549291| #CorredorAzul: Protransporte no descarta realizar cambios por falta de alimentadores http://t.co/wcZFknR7tJ||2009-08-14 03:21:15|0|0|0
506813413449011200|479984778| Un saludo a todas las  sras que dicen no poder bajar x la puerta posterior xq les duele la columna mientras caminan en taco 10 #CorredorAzul||2012-02-01 00:29:52|0|0|0
506813382365040641|101881403| Es un caos “@Peru21pe: Transportistas realizan marcha hacia el Congreso para protestar contra el #CorredorAzul http://t.co/HolNVL0Krh”||2010-01-04 22:35:23|0|0|0
506813323829346305|66835797| MT @noticias_tvperu: #CorredorAzul 9:25 am, así lucen las largas colas en paradero de Amancaes. http://t.co/S8nGNc09Rc||2009-08-18 23:18:13|0|0|0
506813274714046464|68331989| ...durante las vacaciones escolares/universitarias. Obviamente habrá más gente en el #CorredorAzul por que es una vía troncal.||2009-08-24 04:59:45|0|0|0
506813253151117312|2336824731| #CorredorAzul ayer fue un dia utopico por miraflores,libre de chatarras..||2014-02-11 01:43:06|0|0|0
506813239246991360|386291893| “@Tafi12: #CorredorAzul la gente ahora camina de Virú a Colmena 😸 #CaminataMatutina http://t.co/XxtbzrJ26n”||2011-10-07 00:35:42|0|0|0
506813181936017408|118750623| @Dprea25 @padelriol @RPPNoticias Susana Villaran, si cumple.. #CorredorAzul Susana Presidente||2010-03-01 16:58:19|0|0|0
506813084057751552|68331989| El gran problema del #CorredorAzul es que los "estudios" los hicieron fin de semana, en los paraderos donde iniciaba...||2009-08-24 04:59:45|0|0|0
506812982341693440|349934533| #CorredorAzul la gente ahora camina de Virú a Colmena 😸 #CaminataMatutina http://t.co/voEzaPEZ5t||2011-08-06 23:15:59|0|0|0
506812934438543360|64482517| Sí la gente colabora, las cosas funcionan #CorredorAzul respeten la fila y bajen por atrás.||2009-08-10 18:59:31|0|0|0
506812595475861504|396756768| #TRUE "@eljorobado: ¿Sabe por qué Villarán no tiene apoyo en las clases bajas? Porque maltrata a los vecinos. Ejemplo: #CorredorAzul"||2011-10-23 18:39:33|0|0|0
506812442186620928|12201792| La crónica de hoy en La República sobre el #CorredorAzul es dolorosa||2008-01-14 03:06:15|0|0|0
506812289664970752|341705245| #CorredorAzul aún madrugando llego tarde con estos pinches carros 😭||2011-07-24 20:34:39|0|0|0
506812207318171648|269811376| Buses ecológicos, decían, tecnología de punta, decían #CorredorAzul||2011-03-21 13:59:07|0|0|0
506812180768251905|135940286| Hacer cola en el #CorredorAzul  recuerdo las matriculas en la #UAP  #goodtimes||2010-04-22 16:03:52|0|0|0
506812124799434752|456171397| #CorredorAzul, si fuera en Cusco, que clase de nombre huachafo (o como se escriba) le hubieran puesto.||2012-01-05 23:28:42|0|0|0
506812051994718208|296443968| Quién dijo que las colas eran cosa del pasado... Hay q reformar a los ingenieros genios del #corredorazul... http://t.co/MC1DR2fFft||2011-05-10 19:31:19|0|0|0
506811933090414592|168383962| Una reforma mal hecha es peor que una no hecha, ¿Realmente habrán hecho estudios? su "aprendizaje" para mi es improvisación #CorredorAzul||2010-07-19 05:22:10|0|0|0
506811801565429760|229497444| Sabiendo como somos, no me sorprende el caos en el #CorredorAzul D:||2010-12-22 15:15:21|0|0|0
