507282380986810370|22442773|aos padeciendo cada vez tomo carro  tacna servicio mejorar aun menos opcion|Wed Sep 03 21:41:59 +0000 2014|0|0|12
507282522691346432|2598229142|servicio maltrato humillacion lima personas merecen|Wed Sep 03 21:42:32 +0000 2014|0|0|6
507282604996190208|22442773| criticas publico ayudan enormente servicio final queremos merecemos buen transporte justo|Wed Sep 03 21:42:52 +0000 2014|0|0|11
507282961788837888|407481512|hablan servicio imagino pitufo jeropa|Wed Sep 03 21:44:17 +0000 2014|0|0|5
507283163392274432|2644983042| per      lourdes  servicio  situacinsentimental   alemania|Wed Sep 03 21:45:05 +0000 2014|0|0|5
507283281596153856|2598229142|servicio oque vaya tocar piano|Wed Sep 03 21:45:33 +0000 2014|0|0|5
507283328501051392|385735999|carloscarln aqu foto medioda servicio  garcilaso|Wed Sep 03 21:45:45 +0000 2014|0|0|6
507283403306463232|442283723|aguanta servicio culpa caviares sino incultos limeos|Wed Sep 03 21:46:02 +0000 2014|0|0|7
507283733012287488|131358157|hoy subi 2da vez servicio hize  julio tacna ningun problema|Wed Sep 03 21:47:21 +0000 2014|0|0|10
507283921898590208|22442773|servicio mejorar mejor andar combis apretados veces agachados carneros mejor|Wed Sep 03 21:48:06 +0000 2014|0|0|10
507284018921213952|115924878|jajajajajajajajaja servicio|Wed Sep 03 21:48:29 +0000 2014|0|0|2
507284023706935296|2598229142|nombre dios padre madre todopoderoso nombre cristo afuera servicio susana|Wed Sep 03 21:48:30 +0000 2014|0|0|10
507284091201679360|131358157|bueno  mas buses orden malo gente paciencia subian atras sercio|Wed Sep 03 21:48:46 +0000 2014|0|0|10
507284197892177920|385735999|carloscarln aqu foto medioda servicio  garcilaso|Wed Sep 03 21:49:12 +0000 2014|0|0|6
507284766392352768|83206161|  god servicio|Wed Sep 03 21:51:27 +0000 2014|0|0|2
507284786424344576|1272728718|servicio|Wed Sep 03 21:51:32 +0000 2014|0|0|1
507284813536317440|131358157|personalmente odio hacer colas ultimos viajes hice servicio  hecho gusto paciencia gente limea|Wed Sep 03 21:51:39 +0000 2014|0|0|13
507284947775016960|2598229142|servicio basta humillar pais susana villaran|Wed Sep 03 21:52:11 +0000 2014|0|0|6
507285165836861440|597936853|pasa servicio crticas nisiquiera ests informado|Wed Sep 03 21:53:03 +0000 2014|0|0|6
507285223634391040|87246050|chevere servicio asi debo llegar micro bus azul destinos debere pagar doble vengan|Wed Sep 03 21:53:16 +0000 2014|0|0|13
507285419776806913|2598229142|servicio nombre cristo susana villaran servicio|Wed Sep 03 21:54:03 +0000 2014|0|0|6
507285736748744705|72279980|prevencion contingencia partes proyecto univ servicio|Wed Sep 03 21:55:19 +0000 2014|0|0|6
507285807452147713|2164318897|siguen colas largas servicio ahora avenida arequipa foto  rppnoticias|Wed Sep 03 21:55:36 +0000 2014|0|0|9
507285865614540801|426128548|servicio calienta campaa enrique cornejo combate|Wed Sep 03 21:55:49 +0000 2014|0|0|6
507285869775306753|87246050| ser tan bruta gente  trabaja claro deben tener plata  shit  pagaremos doble servicio|Wed Sep 03 21:55:50 +0000 2014|0|0|13
507285889311977472|283747612|taxis pueden circular servicio podrn estacionarse detenerse paraderos buses|Wed Sep 03 21:55:55 +0000 2014|0|0|9
507285918118866944|72279980|prevencion contingencia partes proyecto univ servicio|Wed Sep 03 21:56:02 +0000 2014|0|0|6
507286023161020417|2598229142|servicio nombre cristo servicio|Wed Sep 03 21:56:27 +0000 2014|0|0|4
507286104446603267|1647049410|llegar trabajo encontrar jefa despus dos meses momento olvide servicio|Wed Sep 03 21:56:46 +0000 2014|0|0|10
507286151456362496|72279980|prevencion contingencia partes proyecto univ servicio|Wed Sep 03 21:56:58 +0000 2014|0|0|6
507286204727840768|158957235|hablando servicio favorece desorden psima planificacin rpta gob humala desviar vista  sera|Wed Sep 03 21:57:10 +0000 2014|0|0|12
507286249208832000|283747612|puntos crticos  deben mejorarse paraderos viru amancaes  julio colmena servicio|Wed Sep 03 21:57:21 +0000 2014|0|0|10
507286415269707778|158871696|llev depsito diez taxis brindar servicio taxi colectivo servicio|Wed Sep 03 21:58:00 +0000 2014|0|0|9
507286619289051136|2598229142|nombre cristo susana villaran servicio sinverguenza inmunda|Wed Sep 03 21:58:49 +0000 2014|0|0|7
